9
64	213	512	586	615	0	0	0	0	0	207	699	1490	1625	1678	0.72	0.72	0.72	0.72	0.72	169	509	1161	1302	1357	30919.84	30919.84	30919.84	30919.84	30919.84	1	1	1	1	1	23	0	0	0	0	331	62	87	78	96
203	544	602	627	589	0	0	0	0	0	718	1822	1754	1738	1607	1.02	1.02	1.02	1.02	1.02	539	1302	1380	1412	1320	30594.87	30594.87	30594.87	30594.87	30594.87	1	1	1	1	1	5	20	28	38	47	10	65	91	124	160
636	911	991	1066	1129	0	0	0	0	0	1931	2713	2852	2972	3122	3.07	3.07	3.07	3.07	3.07	1075	1714	1819	1913	1948	28214.37	28214.37	28214.37	28214.37	28214.37	1	1	1	1	1	273	120	140	148	157	1121	3529	3826	4038	4305
1324	1693	1844	1982	2098	0	0	0	0	0	3179	3741	3932	4098	4305	3.77	3.77	3.77	3.77	3.77	2237	2727	2882	3020	3075	26994.07	26994.07	26994.07	26994.07	26994.07	1	1	1	1	1	380	339	425	427	455	468	2892	3086	3280	3495
232	242	263	283	300	0	0	0	0	0	510	507	533	555	583	5.18	5.18	5.18	5.18	5.18	392	359	362	375	378	26539.25	26539.25	26539.25	26539.25	26539.25	1	1	1	1	1	301	250	280	316	337	39	186	194	184	196
268	307	334	359	380	0	0	0	0	0	1006	840	883	920	967	6.1	6.1	6.1	6.1	6.1	484	553	584	613	623	27788.24	27788.24	27788.24	27788.24	27788.24	1	1	1	1	1	29	92	110	116	124	988	586	627	662	705
430	403	438	472	500	0	0	0	0	0	1085	1280	1346	1402	1473	4.85	4.85	4.85	4.85	4.85	605	657	609	634	629	26089.62	26089.62	26089.62	26089.62	26089.62	1	1	1	1	1	261	391	470	496	528	2423	2566	2744	2896	3087
75	65	70	75	80	0	0	0	0	0	183	165	173	181	190	2.14	2.14	2.14	2.14	2.14	129	114	121	127	129	25669.09	25669.09	25669.09	25669.09	25669.09	1	1	1	1	1	10	35	40	42	45	2165	187	200	204	210
1091	1621	1689	1755	1810	0	0	0	0	0	3083	4077	4087	4089	4113	4.19	4.19	4.19	4.19	4.19	2006	2731	2758	2786	2744	24687.43	24687.43	24687.43	24687.43	24687.43	1	1	1	1	1	105	128	145	150	156	1853	382	483	494	507
1154	1255	1365	1470	1555	0	0	0	0	0	2513	2509	2637	2749	2887	3.8	3.8	3.8	3.8	3.8	1692	1790	1870	1954	1975	24869.17	24869.17	24869.17	24869.17	24869.17	1	1	1	1	1	475	194	230	242	258	1084	1010	1078	1139	1214
