35224
30.4	77.34	167.81
84.61	63.32	85.6
88.14	81.42	82.54
8.02	18.02	24.97
93.12	109.02	702.49
8.3	9.71	67.01
17.73	17.09	78.04
36.76	36.59	37.67
141.7	47.62	143.55
20.86	14.25	25.42
35.01	39.63	33.24
16.58	15.49	20.2
3.52	4.2	5.3
36.02	24.68	29.75
68.67	62.84	93.86
52.4	59.77	54.02
14.39	22.16	17.45
61.31	27.72	63.85
19.51	29.48	98.51
99.15	50.26	91.1
40.87	51.59	55.48
44.03	54.18	84.49
100.71	89.08	112.71
31.67	40.98	36.17
4.39	3.47	6.56
112.88	156.15	185.31
295.55	312.32	337.43
76.42	83.85	98.24
278.43	256.69	257.08
20.93	16.64	13.23
557.57	544.31	525.92
58.65	59.25	61.96
71.02	71.03	68.87
182.66	189.35	183.31
208.2	204.16	192.38
60.99	65.19	66.12
74.9	83.82	89.48
268.88	304.45	322.03
122.64	127.67	130.4
114.41	149.41	181.65
151.2	138.86	144.23
49.63	36.97	35.48
25.41	25.49	26.3
76.08	192.34	275.45
79.71	57.28	92.22
89.07	158.76	171.07
28.55	45.84	56.09
2.12	2.97	5.7
33.79	45.29	62.31
115.22	137.15	163.13
12.98	42.64	40.98
46.65	14.17	29.24
80.73	77.89	94.26
49.87	53.26	64
75.14	58.74	105.18
22.38	10.78	37.67
18.53	12.03	18.84
47.06	48.5	37.76
21.33	30.57	22.09
68.47	104.37	143.42
114.35	241.83	258.44
191.82	225.33	189.02
145.18	169.92	211.86
95.66	69.58	71.5
35.8	48.8	97.16
60.71	69.84	90.32
24.99	115.24	209.42
155.76	166.64	176.05
6.73	8.19	13.26
18.57	22.07	28.49
1.63	3.66	1.7
296.38	322.44	360.3
129.79	71.81	62
28.98	84.55	161.04
175.03	179.44	189
161.52	179.8	173.61
66.87	69.3	89.69
15.86	26.84	33.59
98.72	110.62	106.95
168.2	132.86	136.71
86.4	139	238.84
193.67	243.3	344.49
100.73	124.37	195.39
221.43	245.7	285.03
4.28	2.78	1.03
18.49	46.5	27.98
15.6	37.65	15.65
22.75	23.48	22.7
140.62	154.24	185.77
112.55	140.41	317.22
55.15	95	74.73
102.12	101.51	97.87
106.57	112.87	124.66
69.93	50.98	124.94
146.34	91.48	184.29
42.09	127.13	73.72
231.24	29.46	285.34
157.64	159.85	176.6
66.25	77.18	102.99
162.57	165.85	196.53
9.51	14.71	23.72
35.3	41.4	32.31
59.99	29.62	13.38
97.14	99.85	90.77
149.15	169.23	174.52
169.99	202.3	228.68
64.24	56.44	58.92
134.78	173.35	191.09
60.84	56.27	58.04
65.99	67.81	79.78
